event_type,expected_participants,duration_hours,prize_pool,refreshments_needed,stationary_needed,goodies_needed,physical_certificate,trophies_needed,volunteers_needed,rooms_needed,refreshment_item_count,stationery_item_count,expense_refreshments,expense_stationery,expense_certificates,expense_goodies,expense_trophies,expense_other,total_expense
2,50,6,7000,1,1,0,1,1,2,1,8,8,10102,2677,555,0,2641,5643,21618
3,137,1,0,1,0,1,1,0,6,2,10,0,10750,0,1538,8232,0,9564,30084
4,35,4,0,1,1,0,1,0,2,1,5,8,3533,1751,518,0,0,3338,9140
0,164,2,2000,1,1,0,0,1,10,3,10,6,12275,1711,0,0,1638,12908,28532
2,141,6,3000,1,1,0,1,1,12,4,12,10,27612,10117,1847,0,2184,9715,51475
1,23,3,3000,1,1,0,0,0,2,1,3,7,611,911,0,0,0,3209,4731
4,76,5,0,1,1,0,1,0,4,1,8,9,9690,3344,921,0,0,1930,15885
0,180,1,20000,1,1,0,0,1,9,3,10,6,16512,2698,0,0,3372,11023,33605
2,155,8,10000,1,1,0,1,1,12,3,12,10,38287,9184,1992,0,3329,11116,63908
0,64,4,1000,1,0,0,1,1,3,1,7,0,6951,0,822,0,1847,4077,13697
0,196,2,0,1,1,0,1,0,16,4,10,6,19876,2259,2716,0,0,10334,35185
0,23,2,20000,1,0,0,1,1,2,1,3,0,553,0,201,0,3797,1984,6535
3,267,1,0,1,0,0,1,0,13,8,12,0,43957,0,2970,0,0,12242,59169
0,243,3,0,0,0,0,0,0,17,6,0,0,0,0,0,0,0,10345,10345
2,195,4,15000,1,1,0,1,1,19,3,12,10,33317,14292,2006,0,4903,15852,70370
2,198,5,0,1,1,1,1,0,18,3,12,10,33500,12533,1814,10188,0,13301,71336
2,34,5,3000,1,1,1,1,1,2,1,5,7,4521,1349,456,524,1875,5004,13729
4,89,5,0,1,1,1,1,0,4,2,8,9,10133,5817,1129,5128,0,5940,28147
4,83,3,0,1,1,0,1,0,5,2,7,9,5594,5546,1104,0,0,7623,19867
0,110,2,0,1,1,0,1,0,11,2,10,6,8634,1244,1421,0,0,9337,20636
2,48,8,0,1,1,1,1,0,4,1,5,7,7609,2863,691,820,0,3377,15360
3,192,2,0,1,0,0,1,0,16,3,10,0,18068,0,2294,0,0,14778,35140
3,69,1,0,1,1,0,1,0,5,1,6,6,3376,1337,580,0,0,4254,9547
3,218,2,0,1,0,0,1,0,16,7,12,0,29763,0,2593,0,0,13979,46335
3,188,2,0,1,0,1,1,0,9,3,10,0,17180,0,1734,12160,0,13392,44466
0,83,1,7000,1,1,0,1,1,6,1,6,4,3349,993,1221,0,3205,6635,15403
0,193,2,7000,1,1,0,1,1,9,5,10,6,16566,3077,1853,0,2238,9714,33448
2,144,8,0,1,1,1,1,0,12,3,12,10,30689,7499,1176,5988,0,10812,56164
3,230,2,0,1,1,1,1,0,15,5,12,8,32624,4179,2370,16748,0,11110,67031
1,143,2,0,0,1,0,1,0,10,3,0,10,0,8537,1544,0,0,7636,17717
4,28,5,0,1,1,0,1,0,2,1,5,8,2730,1920,315,0,0,3538,8503
1,69,1,0,1,1,0,0,0,6,1,6,8,3061,4513,0,0,0,3226,10800
1,130,3,1000,1,1,0,0,1,6,2,10,10,11214,5943,0,0,2078,8821,28056
4,92,2,0,1,1,0,1,0,7,1,7,9,5633,3247,929,0,0,6994,16803
1,173,1,0,1,1,0,1,0,15,5,10,10,14260,11369,1947,0,0,10938,38514
1,107,3,2000,1,1,1,1,1,6,1,10,10,8797,4975,947,8266,1707,9620,34312
3,228,1,0,1,1,0,1,0,14,4,12,8,30216,3700,2637,0,0,12714,49267
1,45,2,5000,1,1,0,0,1,3,1,3,7,1275,2637,0,0,2803,3604,10319
0,108,4,0,1,0,0,0,0,9,1,11,0,16441,0,0,0,0,8288,24729
4,97,2,0,1,1,1,1,0,8,1,7,9,7369,5684,1311,6730,0,5363,26457
1,59,4,0,1,1,0,1,0,4,1,7,8,6017,3555,819,0,0,3134,13525
3,273,1,0,1,0,0,1,0,21,6,12,0,38056,0,2971,0,0,13805,54832
1,172,3,0,1,1,0,0,0,10,3,10,10,12922,10939,0,0,0,11022,34883
3,76,1,0,1,0,0,1,0,6,1,6,0,3680,0,831,0,0,6059,10570
1,61,4,0,1,1,0,1,0,4,1,7,8,7566,3932,545,0,0,2200,14243
2,83,6,0,1,1,0,1,0,6,2,8,8,16951,3955,758,0,0,7511,29175
3,152,1,0,1,1,1,1,0,8,2,10,8,13145,3442,1851,6187,0,12085,36710
2,57,6,2000,1,1,1,1,0,4,1,8,8,10094,2449,522,921,0,4182,18168
1,36,1,0,1,1,0,1,0,2,1,3,7,1225,1245,426,0,0,2177,5073
3,225,1,0,1,0,1,1,0,11,4,12,0,33186,0,1929,10510,0,12601,58226
2,145,6,1000,1,1,0,1,1,10,2,12,10,33835,6908,1312,0,2125,10351,54531
1,35,2,10000,1,1,0,0,1,3,1,3,7,963,1779,0,0,4228,3931,10901
4,75,4,0,1,1,0,1,0,5,1,8,9,10519,4455,666,0,0,3869,19509
0,181,3,0,0,0,1,1,0,13,3,0,0,0,0,1946,8686,0,12698,23330
0,136,3,0,1,0,1,0,0,9,3,10,0,10347,0,0,9549,0,7207,27103
4,77,3,0,1,1,0,1,0,7,1,7,9,5275,3411,914,0,0,3075,12675
0,77,2,3000,0,0,0,1,1,6,1,0,0,0,0,849,0,1380,2593,4822
1,194,4,0,1,1,1,1,0,12,3,11,10,31041,12564,1562,8988,0,12182,66337
3,182,1,0,1,0,1,1,0,13,4,10,0,14379,0,2272,7874,0,13631,38156
1,94,1,2000,0,1,0,1,1,4,2,0,8,0,4099,1274,0,2089,5826,13288
1,200,1,15000,1,1,0,1,1,14,6,12,10,27431,10536,2730,0,4579,10184,55460
1,97,1,0,1,1,1,1,0,5,3,6,8,4315,6407,1355,4904,0,5565,22546
0,203,2,0,1,0,1,1,0,12,4,12,0,32080,0,1671,14203,0,12861,60815
1,69,1,3000,1,1,0,0,1,4,1,6,8,3192,4283,0,0,2099,2730,12304
4,84,3,0,1,1,0,1,0,8,1,7,9,6369,4338,749,0,0,7201,18657
0,28,2,3000,1,0,0,1,1,2,1,3,0,753,0,320,0,2153,2203,5429
1,126,3,5000,1,1,0,1,1,9,2,10,10,10455,7116,1817,0,2756,5643,27787
0,222,1,1000,1,0,1,1,0,13,4,12,0,36948,0,1927,12380,0,10751,62006
1,51,4,10000,1,1,0,1,1,2,1,7,8,5642,2458,524,0,3893,2182,14699
2,53,6,20000,1,1,0,1,1,4,1,8,8,10486,3407,446,0,4534,4620,23493
4,37,3,0,1,1,0,1,0,2,1,4,8,1990,2047,522,0,0,2232,6791
2,89,7,1000,1,1,0,1,1,5,2,8,8,14979,4013,898,0,1837,8028,29755
4,63,5,0,1,1,1,1,0,5,1,8,9,7920,4225,621,932,0,1961,15659
3,200,2,0,1,0,1,1,0,12,5,12,0,30092,0,1752,15595,0,14182,61621
2,193,8,5000,1,1,1,1,0,10,4,12,10,49364,11242,1717,9563,0,9013,80899
3,131,1,0,1,0,1,1,0,6,2,10,0,10453,0,1072,6135,0,7580,25240
1,118,3,0,1,1,1,1,0,6,3,10,10,11982,7985,1054,5984,0,8239,35244
0,148,1,0,1,1,1,0,0,14,4,10,6,10693,1793,0,11214,0,6440,30140
3,135,2,0,1,1,1,1,0,9,4,10,8,11026,2623,1426,8254,0,9528,32857
3,68,1,0,1,1,0,1,0,4,2,6,6,2988,1160,704,0,0,5593,10445
4,77,2,0,1,1,1,1,0,4,1,7,9,5976,5047,913,1068,0,4199,17203
3,184,1,0,1,0,1,1,0,15,3,10,0,12631,0,2411,10732,0,10859,36633
2,128,8,0,1,1,1,1,0,7,3,12,10,26660,7541,1485,10095,0,7606,53387
1,152,3,10000,1,1,1,0,1,12,3,10,10,13931,7019,0,10667,4128,11833,47578
4,71,4,0,1,1,0,1,0,4,1,8,9,9521,4422,960,0,0,4280,19183
1,41,1,0,1,1,0,1,0,4,1,3,7,1106,2667,357,0,0,2431,6561
2,86,5,7000,1,1,0,1,1,6,1,8,8,11461,3975,1218,0,3260,8360,28274
0,82,2,0,1,1,0,1,0,6,2,6,4,4083,636,748,0,0,6356,11823
4,45,5,0,1,1,1,1,0,3,1,5,8,5265,2585,401,810,0,3056,12117
1,100,1,20000,1,1,1,0,1,5,2,10,10,8586,5932,0,6095,3259,8554,32426
0,173,4,10000,1,0,1,1,1,14,3,11,0,25314,0,1966,10580,4118,9553,51531
4,82,5,0,1,1,0,1,0,7,2,8,9,12317,5106,842,0,0,7590,25855
3,69,2,0,1,1,0,1,0,5,1,6,6,2995,908,872,0,0,3356,8131
2,129,5,0,1,1,1,1,0,9,3,12,10,21270,6983,1179,10046,0,8601,48079
0,85,4,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,6903,6903
1,113,1,0,1,1,1,1,0,7,2,10,10,9607,5982,1483,4864,0,8123,30059
0,135,3,0,1,1,0,0,0,7,3,10,6,10250,1916,0,0,0,8827,20993
1,156,1,10000,1,1,0,1,1,14,3,10,10,14451,8902,1539,0,4586,10666,40144
0,170,1,0,1,0,1,1,0,10,2,10,0,13315,0,2258,12836,0,9556,37965
4,31,4,0,1,1,0,1,0,2,1,5,8,4168,1831,444,0,0,1908,8351
4,62,3,0,1,1,1,1,0,5,1,7,9,4582,4053,677,1236,0,4885,15433
3,206,2,0,1,1,1,1,0,12,4,12,8,30504,3295,2845,13203,0,13040,62887
2,33,7,5000,1,1,0,1,1,2,1,5,7,6593,1437,451,0,2349,3965,14795
4,47,2,0,1,1,0,1,0,3,1,4,8,2471,2819,492,0,0,2971,8753
2,36,5,0,1,1,0,1,0,3,1,5,7,4631,1679,375,0,0,4680,11365
1,158,2,7000,1,1,1,1,1,14,3,10,10,11758,7923,1678,7501,2830,13004,44694
0,206,4,1000,1,1,1,0,1,12,4,13,6,37508,3101,0,10133,1680,13953,66375
0,97,2,0,1,0,0,1,0,5,3,6,0,4603,0,877,0,0,5328,10808
2,47,5,15000,1,1,0,1,1,2,1,5,7,5837,2760,644,0,4383,4370,17994
3,224,1,0,1,0,1,1,0,13,3,12,0,34309,0,2545,15957,0,12697,65508
4,34,2,0,1,1,0,1,0,2,1,4,8,1790,2601,476,0,0,2716,7583
2,154,5,0,1,1,0,1,0,11,3,12,10,24382,8464,2155,0,0,14996,49997
4,40,4,0,1,1,1,1,0,3,1,5,8,4878,2374,457,445,0,2297,10451
0,227,3,0,1,1,1,1,0,14,4,12,6,32001,2578,2749,16629,0,9904,63861
1,123,4,0,0,1,1,0,0,10,3,0,10,0,6641,0,5055,0,8626,20322
3,272,3,0,1,0,0,1,0,17,8,12,0,44506,0,2594,0,0,10498,57598
0,50,2,1000,1,1,1,1,1,4,1,6,4,2474,582,560,684,1685,2986,8971
3,245,2,0,1,1,1,1,0,14,6,12,8,34563,4450,2038,10603,0,12474,64128
0,57,1,2000,1,1,0,1,1,4,1,6,4,2339,450,633,0,2045,4740,10207
1,96,3,7000,1,1,0,0,1,9,2,6,8,3935,6543,0,0,3077,7100,20655
2,99,6,7000,1,1,0,1,1,8,1,8,8,20478,4352,915,0,2423,5692,33860
3,142,1,0,1,0,1,1,0,7,3,10,0,11198,0,2118,11297,0,6500,31113
4,23,2,0,1,1,0,1,0,2,1,4,8,1450,1982,213,0,0,2273,5918
2,108,5,0,1,1,1,1,0,6,1,12,10,16669,4741,1125,7024,0,8442,38001
3,176,2,0,1,0,1,1,0,12,3,10,0,18025,0,2014,12282,0,10518,42839
2,79,6,1000,1,1,0,1,1,7,1,8,8,15238,3683,1068,0,1593,5234,26816
3,78,2,0,1,1,0,1,0,5,1,6,6,3312,1303,745,0,0,4842,10202
1,86,3,0,0,1,0,1,0,4,2,0,8,0,4156,765,0,0,5346,10267
4,88,2,0,1,1,1,1,0,5,1,7,9,5744,3674,875,3710,0,5841,19844
3,293,2,0,1,0,0,1,0,19,5,12,0,47734,0,3950,0,0,11127,62811
1,170,3,1000,1,1,0,1,1,15,3,10,10,13808,11123,2459,0,1843,13252,42485
3,160,2,0,1,0,0,1,0,10,3,10,0,13730,0,1935,0,0,11003,26668
0,163,3,5000,1,0,1,1,1,10,3,10,0,16520,0,2002,8823,2478,12356,42179
1,26,2,5000,1,1,0,0,1,2,1,3,7,788,1446,0,0,2542,2144,6920
2,177,7,0,1,1,1,1,0,11,3,12,10,38050,10514,1418,11985,0,13638,75605
0,100,2,0,1,1,1,1,0,10,1,10,6,9096,1526,1376,7130,0,9156,28284
1,141,3,20000,1,1,1,1,1,7,2,10,10,11166,9274,1197,9410,3434,6878,41359
1,119,2,20000,1,1,1,1,1,9,3,10,10,11948,6991,1209,6613,4393,8293,39447
0,91,1,20000,1,0,0,0,1,4,2,6,0,3702,0,0,0,3438,7497,14637
4,93,4,0,1,1,0,1,0,6,2,8,9,10068,4625,1174,0,0,7365,23232
4,33,5,0,1,1,0,1,0,2,1,5,8,3700,2038,341,0,0,3678,9757
2,132,8,1000,1,1,1,1,1,10,2,12,10,31802,9097,1701,5791,2045,7545,57981
3,246,1,0,1,1,0,1,0,20,4,12,8,42164,3990,2592,0,0,13323,62069
2,200,7,10000,1,1,1,1,1,15,3,13,10,51768,13348,2543,11587,4138,14122,97506
0,142,2,0,1,1,1,0,0,7,3,10,6,10110,2015,0,11278,0,9677,33080
2,189,7,0,1,1,1,1,0,9,4,12,10,38144,12909,2286,11115,0,13338,77792
4,72,5,0,1,1,0,1,0,6,1,8,9,10502,3378,978,0,0,3243,18101
3,78,2,0,1,0,0,1,0,4,2,6,0,3693,0,1130,0,0,5550,10373
2,138,5,1000,1,1,1,1,1,13,3,12,10,28083,8448,1329,9745,2178,11686,61469
2,110,6,0,1,1,1,1,0,6,2,12,10,28826,5617,1532,6480,0,9945,52400
0,52,4,15000,1,0,0,1,0,5,1,7,0,4814,0,506,0,0,3098,8418
4,77,2,0,1,1,0,1,0,5,2,7,9,5214,4560,714,0,0,3570,14058
1,28,1,1000,1,1,0,0,0,2,1,3,7,785,1198,0,0,0,2343,4326
0,209,2,10000,1,0,0,1,1,13,6,12,0,29162,0,1886,0,3877,11502,46427
4,92,3,0,1,1,0,1,0,5,2,7,9,6779,5124,1116,0,0,6577,19596
4,52,3,0,1,1,1,1,0,2,1,7,9,4243,3821,565,840,0,1770,11239
0,197,2,0,1,1,1,1,0,9,5,10,6,14535,2288,2687,9240,0,10698,39448
3,126,3,0,1,0,1,1,0,7,2,10,0,12208,0,1375,9699,0,10671,33953
2,79,7,0,1,1,0,1,0,4,2,8,8,15475,4697,1147,0,0,3657,24976
3,247,1,0,1,1,1,1,0,14,4,12,8,34301,3604,3479,16339,0,11861,69584
4,97,3,0,1,1,0,1,0,8,1,7,9,6193,3802,1268,0,0,8432,19695
1,71,4,5000,0,1,0,1,1,5,1,0,8,0,4803,949,0,3155,2238,11145
0,142,3,20000,0,0,1,1,1,8,2,0,0,0,0,2123,7904,4529,7683,22239
3,139,1,0,1,0,1,1,0,7,3,10,0,9817,0,1537,8569,0,8503,28426
0,97,2,0,0,0,0,1,0,8,1,0,0,0,0,1002,0,0,7255,8257
4,83,5,0,1,1,1,1,0,5,2,8,9,9547,5932,1137,4319,0,6444,27379
3,274,1,0,1,0,0,1,0,13,8,12,0,42380,0,3076,0,0,13902,59358
0,142,2,0,1,0,1,1,0,7,3,10,0,12532,0,2052,7153,0,7653,29390
1,63,2,10000,1,1,0,0,1,5,1,6,8,2576,3702,0,0,3983,2212,12473
4,30,5,0,1,1,0,1,0,3,1,5,8,3387,2591,358,0,0,3626,9962
4,75,2,0,1,1,0,1,0,4,1,7,9,5361,3406,738,0,0,4098,13603
1,117,2,1000,1,1,0,1,1,6,2,10,10,10009,7112,1483,0,2071,5411,26086
2,180,7,7000,1,1,0,1,1,9,3,12,10,40571,11424,2524,0,2822,12954,70295
1,37,4,0,0,1,0,1,0,2,1,0,7,0,1608,328,0,0,3547,5483
3,103,1,0,1,1,1,1,0,6,1,10,8,7691,2623,1158,6785,0,10600,28857
4,53,5,0,1,1,1,1,0,3,1,8,9,7929,3273,464,718,0,2278,14662
0,89,1,7000,0,0,0,1,1,6,2,0,0,0,0,864,0,3028,6434,10326
0,220,4,20000,1,0,1,1,1,11,5,13,0,56722,0,2837,13379,4728,11399,89065
3,123,2,0,1,0,1,1,0,9,2,10,0,9702,0,1094,9814,0,9738,30348
4,27,2,0,1,1,1,1,0,2,1,4,8,1582,2125,242,493,0,3449,7891
1,62,2,0,1,1,0,0,0,5,1,6,8,3065,4059,0,0,0,4529,11653
4,35,3,0,1,1,1,1,0,2,1,4,8,1520,2194,454,408,0,3951,8527
1,199,1,2000,0,1,0,0,0,14,5,0,10,0,11207,0,0,0,11888,23095
4,31,4,0,1,1,0,1,0,2,1,5,8,4516,1994,407,0,0,3559,10476
0,97,2,0,1,0,0,1,0,4,3,6,0,4263,0,1209,0,0,6887,12359
4,32,5,0,1,1,0,1,0,2,1,5,8,3134,1852,370,0,0,4761,10117
1,192,2,7000,1,1,1,1,1,12,3,10,10,14952,8457,2226,10089,2592,10526,48842
1,27,3,0,1,1,0,1,0,2,1,3,7,676,1277,223,0,0,3628,5804
4,37,2,0,1,1,0,1,0,2,1,4,8,1738,2965,336,0,0,4494,9533
2,195,6,5000,1,1,0,1,1,13,6,12,10,48388,13269,1668,0,3189,15084,81598
4,69,3,0,1,1,0,1,0,4,1,7,9,4914,3169,688,0,0,4569,13340
1,143,3,10000,1,1,0,1,1,8,2,10,10,11400,9021,1537,0,4630,8667,35255
1,184,2,0,1,1,0,1,0,16,3,10,10,14839,8532,1801,0,0,10870,36042
4,52,4,0,1,1,0,1,0,4,1,8,9,8625,2992,716,0,0,4869,17202
1,154,4,10000,1,1,1,0,0,10,3,11,10,26270,6841,0,9621,0,12021,54753
2,165,6,0,1,1,1,1,0,8,4,12,10,36548,10483,1567,8968,0,10893,68459
4,65,5,0,1,1,0,1,0,5,1,8,9,7962,2932,620,0,0,4118,15632
4,77,2,0,1,1,1,1,0,5,1,7,9,5056,3864,835,1288,0,3570,14613
0,24,1,0,1,1,1,1,0,2,1,3,3,605,174,314,305,0,1789,3187
0,90,2,20000,1,0,1,1,1,5,1,6,0,3613,0,1335,4992,4891,6215,21046
2,140,6,7000,1,1,1,1,1,11,3,12,10,33788,9397,2100,6884,3105,8198,63472
1,146,1,0,1,1,0,1,0,7,4,10,10,12917,7406,1951,0,0,8040,30314
3,66,2,0,1,1,0,1,0,3,1,6,6,3398,1183,868,0,0,4267,9716
1,39,1,2000,1,1,0,1,0,2,1,3,7,1062,2111,458,0,0,3393,7024
3,52,1,0,1,1,0,1,0,2,1,6,6,2705,1115,687,0,0,4473,8980
0,196,3,3000,1,0,1,0,0,10,3,10,0,18692,0,0,12193,0,12960,43845
4,60,4,0,1,1,1,1,0,6,1,8,9,7406,4000,699,960,0,3181,16246
4,57,3,0,1,1,0,1,0,4,1,7,9,4499,3285,721,0,0,2246,10751
1,171,2,0,0,1,1,0,0,12,4,0,10,0,11591,0,13511,0,13721,38823
1,102,4,3000,1,1,0,0,1,5,2,11,10,16391,5451,0,0,2112,7521,31475
3,290,1,0,1,0,1,1,0,22,6,12,0,44318,0,4161,13420,0,12808,74707
4,83,5,0,1,1,1,1,0,6,1,8,9,10294,5617,1085,4028,0,5717,26741
4,43,5,0,1,1,0,1,0,3,1,5,8,4996,3263,630,0,0,3081,11970
3,181,3,0,1,0,0,1,0,11,3,10,0,13939,0,1772,0,0,11424,27135
1,26,1,2000,0,1,0,1,1,2,1,0,7,0,1639,351,0,1673,2333,5996
1,124,2,0,1,1,1,1,0,12,3,10,10,9828,8576,1538,6173,0,7110,33225
3,197,2,0,1,1,1,1,0,9,3,10,8,14274,3549,2953,12189,0,11348,44313
4,52,2,0,1,1,0,1,0,4,1,7,9,3813,3503,418,0,0,3128,10862
4,26,3,0,1,1,1,1,0,2,1,4,8,1277,1695,233,273,0,2225,5703
0,142,2,20000,1,0,1,1,1,10,2,10,0,10415,0,1456,5840,3717,8909,30337
4,78,4,0,1,1,1,1,0,4,2,8,9,10076,4091,919,967,0,3507,19560
1,92,4,0,1,1,0,0,0,4,1,7,8,9258,3458,0,0,0,6927,19643
3,282,1,0,1,0,1,1,0,28,4,12,0,43652,0,4001,18104,0,13018,78775
4,53,4,0,1,1,0,1,0,2,1,8,9,7590,3650,648,0,0,4194,16082
0,82,4,1000,1,0,0,0,1,4,1,7,0,9945,0,0,0,1772,7032,18749
1,108,3,0,0,1,0,1,0,6,2,0,10,0,6923,1203,0,0,6589,14715
1,64,1,2000,1,1,0,1,1,3,2,6,8,3231,2746,517,0,1515,2120,10129
0,101,2,2000,1,0,0,1,1,5,2,10,0,8641,0,1274,0,1938,7726,19579
1,192,4,1000,1,1,1,1,1,10,3,11,10,31143,12256,2826,8114,1682,11077,67098
4,45,3,0,1,1,1,1,0,2,1,4,8,2398,2826,458,691,0,3185,9558
4,74,3,0,1,1,0,1,0,5,2,7,9,4959,3070,692,0,0,3171,11892
2,185,8,0,1,1,1,1,0,9,3,12,10,41891,9837,2007,11243,0,12668,77646
0,166,3,0,1,0,0,1,0,9,3,10,0,12855,0,1530,0,0,11117,25502
2,150,4,0,1,1,1,1,0,13,3,12,10,23189,6441,1444,7618,0,11212,49904
0,195,4,20000,1,0,1,1,1,19,4,11,0,24851,0,2866,15148,3961,11794,58620
0,207,1,15000,1,0,1,0,1,17,4,12,0,29253,0,0,10096,3393,13259,56001
0,229,4,20000,1,0,0,1,1,19,5,13,0,50167,0,1965,0,4344,12633,69109
2,166,5,7000,1,1,1,1,1,8,3,12,10,29378,6976,1348,8007,2538,10600,58847
4,42,3,0,1,1,0,1,0,4,1,4,8,2651,2921,505,0,0,4240,10317
1,173,3,3000,1,1,1,1,1,14,2,10,10,15035,8265,2589,9587,1983,13045,50504
4,22,2,0,1,1,0,1,0,2,1,4,8,1202,1377,257,0,0,4031,6867
2,71,8,0,1,1,0,1,0,5,1,8,8,14809,2907,824,0,0,5452,23992
3,266,2,0,1,0,1,1,0,26,8,12,0,38023,0,2365,18911,0,14757,74056
1,121,1,0,1,1,1,0,0,7,2,10,10,11401,5649,0,6470,0,7350,30870
1,121,3,1000,1,1,1,0,1,12,2,10,10,9464,8469,0,6739,2115,9991,36778
2,155,7,0,1,1,0,1,0,8,3,12,10,33864,8124,2044,0,0,11562,55594
3,212,1,0,1,0,0,1,0,17,5,12,0,30465,0,2542,0,0,13481,46488
4,26,5,0,1,1,0,1,0,2,1,5,8,2542,1872,290,0,0,3874,8578
2,44,7,3000,1,1,0,1,1,2,1,5,7,7855,3007,505,0,1856,3255,16478
0,31,3,3000,1,0,0,0,0,2,1,3,0,800,0,0,0,0,4019,4819
2,144,6,0,1,1,1,1,0,10,2,12,10,35701,6303,1311,8665,0,9699,61679
3,217,3,0,1,0,1,1,0,21,4,12,0,30587,0,1765,15988,0,15560,63900
0,123,3,2000,1,0,1,0,1,10,2,10,0,11045,0,0,6612,1953,7704,27314
0,210,2,0,1,0,0,1,0,19,6,12,0,34121,0,2431,0,0,14328,50880
1,57,2,1000,1,1,1,1,1,4,1,6,8,2626,2562,661,768,2262,2282,11161
3,124,3,0,1,0,1,1,0,6,2,10,0,10570,0,1041,5531,0,8575,25717
3,276,2,0,1,0,1,1,0,16,8,12,0,38765,0,2848,20729,0,12085,74427
0,149,3,3000,1,1,1,0,1,12,2,10,6,11647,2014,0,7098,1609,9520,31888
3,88,2,0,1,1,0,1,0,8,2,6,6,3914,1796,1125,0,0,5583,12418
2,117,8,15000,1,1,0,1,0,9,2,12,10,27896,6276,988,0,0,10539,45699
3,271,2,0,1,0,0,1,0,22,6,12,0,40186,0,3793,0,0,14577,58556
1,63,1,0,1,1,0,0,0,5,1,6,8,2736,3682,0,0,0,3562,9980
2,174,6,0,1,1,1,1,0,9,3,12,10,46897,8191,1460,12115,0,13497,82160
3,99,1,0,1,1,0,1,0,6,2,6,6,3993,1464,893,0,0,8387,14737
1,88,1,0,1,1,0,0,0,5,2,6,8,3737,4166,0,0,0,5744,13647
3,94,3,0,1,0,1,1,0,4,1,6,0,4404,0,824,5413,0,7818,18459
2,178,7,15000,1,1,1,1,1,16,3,12,10,41265,10240,2342,10768,4253,13708,82576
0,206,2,20000,1,0,0,1,0,10,4,12,0,30423,0,2356,0,0,12144,44923
1,126,4,0,1,1,1,1,0,10,2,11,10,18554,6724,1302,6060,0,8275,40915
4,29,2,0,1,1,0,1,0,2,1,4,8,1731,1965,424,0,0,1897,6017
2,182,6,0,1,1,0,1,0,18,3,12,10,43412,12381,2182,0,0,13606,71581
3,62,1,0,1,0,0,1,0,5,1,6,0,2978,0,732,0,0,4782,8492
3,206,1,0,1,0,0,1,0,18,3,12,0,28335,0,1851,0,0,14693,44879
1,195,1,7000,1,1,1,0,1,13,5,10,10,14236,8865,0,11417,3015,10344,47877
4,23,4,0,1,1,0,1,0,2,1,5,8,2387,1537,189,0,0,3861,7974
4,77,4,0,1,1,0,1,0,6,1,8,9,11401,4965,1043,0,0,2261,19670
1,46,2,0,1,1,0,0,0,2,1,3,7,1316,2836,0,0,0,3475,7627
4,67,2,0,1,1,0,1,0,6,1,7,9,5527,2575,848,0,0,4236,13186
2,52,4,1000,1,1,1,1,1,2,1,8,8,6811,2234,496,1005,1706,3953,16205
1,111,2,1000,0,1,1,1,1,5,2,0,10,0,5721,1285,6150,1800,7093,22049
0,43,4,7000,1,1,0,1,1,3,1,4,3,4398,397,518,0,2977,2361,10651
3,99,2,0,1,0,1,1,0,7,3,6,0,4479,0,1144,5401,0,7150,18174
2,44,5,5000,1,1,1,1,1,3,1,5,7,5394,2093,392,662,2382,4122,15045
4,77,2,0,1,1,1,1,0,6,2,7,9,5430,4868,978,1443,0,2458,15177
4,94,4,0,1,1,1,1,0,7,2,8,9,12678,4835,1125,7194,0,5621,31453
4,62,3,0,1,1,0,1,0,5,1,7,9,4022,4541,721,0,0,1930,11214
4,32,2,0,1,1,0,1,0,2,1,4,8,1565,2193,291,0,0,2514,6563
4,64,4,0,1,1,0,1,0,4,1,8,9,8444,4199,543,0,0,2055,15241
4,40,3,0,1,1,1,1,0,3,1,4,8,2007,2217,565,756,0,2350,7895
0,71,4,1000,1,0,0,1,1,4,1,7,0,6981,0,592,0,1365,2954,11892
2,116,8,0,1,1,1,1,0,6,2,12,10,26275,8034,1091,8043,0,8763,52206
4,46,5,0,1,1,1,1,0,3,1,5,8,5250,2935,589,595,0,3370,12739
3,222,3,0,1,0,1,1,0,17,6,12,0,34366,0,1966,12650,0,13033,62015
0,153,3,2000,1,0,0,1,1,12,3,10,0,12819,0,1904,0,1477,11195,27395
1,200,1,0,1,1,1,0,0,15,4,12,10,26098,11584,0,15947,0,10922,64551
1,191,2,3000,1,1,1,1,1,14,3,10,10,14594,7549,1907,10218,1746,11661,47675
1,133,1,3000,1,1,0,1,1,11,2,10,10,11607,8594,1440,0,1537,6678,29856
0,32,2,0,1,1,0,1,0,2,1,3,3,880,363,378,0,0,2888,4509
3,71,2,0,1,0,0,1,0,4,1,6,0,3005,0,873,0,0,3098,6976
0,228,3,5000,1,0,1,1,1,12,6,12,0,31568,0,3065,16771,2967,9641,64012
3,229,1,0,1,1,0,1,0,12,3,12,8,34461,4306,2335,0,0,12807,53909
2,49,4,0,1,1,0,1,0,4,1,5,7,6021,2198,553,0,0,3779,12551
2,115,7,0,1,1,0,1,0,5,2,12,10,28975,6019,1359,0,0,6877,43230
4,63,4,0,1,1,1,1,0,3,1,8,9,7361,2989,638,646,0,3723,15357
1,156,2,3000,1,1,0,0,1,8,5,10,10,11900,8551,0,0,1870,11527,33848
2,144,4,0,1,1,1,1,0,8,3,12,10,25347,7381,1560,10743,0,8836,53867
2,119,5,0,1,1,0,1,0,5,3,12,10,23218,7430,1558,0,0,9138,41344
